nohup: ignoring input

0it [00:00, ?it/s]
1it [00:00,  3.76it/s]
344it [04:52,  1.04it/s]
345it [04:54,  1.08s/it]
346it [04:55,  1.11s/it]
347it [04:56,  1.01it/s]
348it [04:57,  1.01it/s]
349it [04:57,  1.29it/s]
350it [04:58,  1.14it/s]
351it [04:59,  1.01s/it]
352it [05:00,  1.26it/s]
353it [05:01,  1.04it/s]
354it [05:01,  1.23it/s]
355it [05:02,  1.19it/s]
356it [05:03,  1.23it/s]
357it [05:04,  1.06it/s]
358it [05:07,  1.30s/it]
359it [05:12,  2.41s/it]
360it [05:12,  1.86s/it]
361it [05:13,  1.67s/it]
362it [05:15,  1.55s/it]
363it [05:15,  1.16s/it]
364it [05:16,  1.20s/it]
365it [05:17,  1.07s/it]
366it [05:17,  1.21it/s]
367it [05:18,  1.04it/s]
368it [05:19,  1.33it/s]
369it [05:20,  1.08it/s]
370it [05:21,  1.04s/it]
371it [05:22,  1.25it/s]
372it [05:23,  1.07it/s]
373it [05:24,  1.05s/it]
374it [05:25,  1.00s/it]
375it [05:26,  1.09s/it]
376it [05:27,  1.12it/s]
377it [05:29,  1.15s/it]
378it [05:29,  1.13it/s]
379it [05:30,  1.01s/it]
380it [05:31,  1.07it/s]
381it [05:31,  1.27it/s]
382it [05:32,  1.43it/s]
383it [05:33,  1.12it/s]
384it [05:34,  1.01s/it]
385it [05:35,  1.09it/s]
386it [05:36,  1.03s/it]
387it [05:37,  1.03it/s]
388it [05:38,  1.12it/s]
389it [05:39,  1.15it/s]
390it [05:40,  1.01s/it]
391it [05:41,  1.02s/it]
392it [05:42,  1.06it/s]
393it [05:43,  1.15it/s]
394it [05:44,  1.01s/it]
395it [05:45,  1.10s/it]
396it [05:46,  1.08s/it]
397it [05:48,  1.16s/it]
398it [05:49,  1.20s/it]
399it [05:49,  1.09it/s]
400it [05:50,  1.27it/s]
401it [05:50,  1.57it/s]
402it [05:51,  1.59it/s]
403it [05:52,  1.03it/s]
404it [05:53,  1.07it/s]
405it [05:54,  1.24it/s]
406it [05:54,  1.27it/s]
407it [05:55,  1.59it/s]
408it [05:56,  1.20it/s]
409it [05:56,  1.51it/s]
410it [05:56,  1.84it/s]
411it [05:58,  1.29it/s]
412it [05:58,  1.58it/s]
413it [05:59,  1.50it/s]
414it [06:00,  1.22it/s]
415it [06:01,  1.21it/s]
416it [06:02,  1.08it/s]
417it [06:04,  1.15s/it]
418it [06:06,  1.35s/it]
419it [06:06,  1.02s/it]
420it [06:06,  1.25it/s]
421it [06:07,  1.04it/s]
422it [06:09,  1.03s/it]
423it [06:10,  1.12s/it]
424it [06:11,  1.19s/it]
425it [06:13,  1.24s/it]
426it [06:14,  1.15s/it]
427it [06:14,  1.03s/it]
428it [06:15,  1.25it/s]
429it [06:16,  1.05it/s]
430it [06:17,  1.05s/it]
431it [06:18,  1.13s/it]
432it [06:20,  1.31s/it]
433it [06:21,  1.18s/it]
434it [06:21,  1.10it/s]
435it [06:22,  1.17it/s]
436it [06:23,  1.14it/s]
437it [06:23,  1.45it/s]
438it [06:24,  1.78it/s]
439it [06:24,  2.13it/s]
440it [06:25,  1.39it/s]
441it [06:26,  1.33it/s]
442it [06:27,  1.09it/s]
443it [06:28,  1.05it/s]
444it [06:29,  1.29it/s]
445it [06:30,  1.06it/s]
446it [06:31,  1.09s/it]
447it [06:32,  1.09it/s]
448it [06:33,  1.05s/it]
449it [06:34,  1.19it/s]
450it [06:35,  1.05s/it]
451it [06:35,  1.23it/s]
452it [06:37,  1.03it/s]
453it [06:38,  1.07s/it]
454it [06:39,  1.14s/it]
455it [06:40,  1.03s/it]
456it [06:41,  1.12s/it]
457it [06:42,  1.16it/s]
458it [06:43,  1.01it/s]
459it [06:44,  1.08s/it]
460it [06:45,  1.20it/s]
461it [06:46,  1.01it/s]
462it [06:46,  1.20it/s]
463it [06:48,  1.01it/s]
464it [06:49,  1.08s/it]
465it [06:50,  1.05s/it]
466it [06:50,  1.19it/s]
467it [06:51,  1.13it/s]
468it [06:53,  1.03s/it]
469it [06:53,  1.10it/s]
470it [06:55,  1.03s/it]
471it [06:56,  1.10s/it]
472it [06:57,  1.17s/it]
473it [06:58,  1.11it/s]
474it [06:58,  1.13it/s]
475it [07:00,  1.15s/it]
476it [07:00,  1.12it/s]
477it [07:01,  1.22it/s]
478it [07:02,  1.10it/s]
479it [07:03,  1.03s/it]
480it [07:04,  1.26it/s]
481it [07:04,  1.57it/s]
482it [07:04,  1.90it/s]
483it [07:06,  1.11it/s]
484it [07:07,  1.14it/s]
485it [07:08,  1.12it/s]
486it [07:09,  1.01s/it]
487it [07:10,  1.09s/it]
488it [07:11,  1.19it/s]
489it [07:11,  1.50it/s]
490it [07:11,  1.82it/s]
491it [07:11,  2.16it/s]
492it [07:12,  1.86it/s]
493it [07:12,  2.19it/s]
494it [07:13,  2.37it/s]
495it [07:15,  1.20it/s]
496it [07:16,  1.04it/s]
497it [07:17,  1.08s/it]
498it [07:18,  1.13s/it]
499it [07:20,  1.18s/it]
500it [07:21,  1.22s/it]
501it [07:21,  1.07it/s]
502it [07:22,  1.08it/s]
503it [07:24,  1.07s/it]
504it [07:24,  1.04it/s]
505it [07:25,  1.33it/s]
506it [07:25,  1.60it/s]
507it [07:26,  1.19it/s]
508it [07:28,  1.02it/s]
509it [07:29,  1.00it/s]
510it [07:30,  1.05s/it]
511it [07:31,  1.04s/it]
512it [07:32,  1.06s/it]
513it [07:32,  1.21it/s]
514it [07:33,  1.02it/s]
515it [07:34,  1.31it/s]
516it [07:35,  1.09it/s]
517it [07:35,  1.39it/s]
518it [07:36,  1.31it/s]
519it [07:37,  1.09it/s]
520it [07:38,  1.37it/s]
521it [07:39,  1.23it/s]
522it [07:40,  1.03it/s]
523it [07:41,  1.02it/s]
524it [07:42,  1.09s/it]
525it [07:44,  1.16s/it]
526it [07:45,  1.10s/it]
527it [07:46,  1.16s/it]
528it [07:46,  1.12it/s]
529it [07:48,  1.01s/it]
530it [07:49,  1.01s/it]
531it [07:49,  1.28it/s]
532it [07:50,  1.05it/s]
533it [07:51,  1.07s/it]
534it [07:52,  1.12it/s]
535it [07:52,  1.41it/s]
536it [07:53,  1.73it/s]
537it [07:54,  1.26it/s]
538it [07:55,  1.05it/s]
539it [07:55,  1.33it/s]
540it [07:57,  1.05it/s]
541it [07:58,  1.07s/it]
542it [08:00,  1.15s/it]
543it [08:01,  1.21s/it]
544it [08:02,  1.11s/it]
545it [08:03,  1.07s/it]
546it [08:04,  1.15s/it]
547it [08:06,  1.34s/it]
548it [08:07,  1.20s/it]
549it [08:17,  3.87s/it]
550it [08:17,  2.79s/it]
551it [08:18,  2.36s/it]
552it [08:20,  2.06s/it]
553it [08:22,  1.97s/it]
554it [08:22,  1.60s/it]
555it [08:24,  1.51s/it]
556it [08:25,  1.58s/it]
557it [08:27,  1.47s/it]
558it [08:28,  1.42s/it]
559it [08:28,  1.10s/it]
560it [08:30,  1.18s/it]
561it [08:30,  1.10it/s]
562it [08:30,  1.40it/s]
563it [08:30,  1.71it/s]
564it [08:31,  2.05it/s]
565it [08:32,  1.43it/s]
566it [08:32,  1.76it/s]
567it [08:33,  1.30it/s]
568it [08:35,  1.08it/s]
569it [08:35,  1.37it/s]
570it [08:36,  1.12it/s]
571it [08:37,  1.02s/it]
572it [08:38,  1.26it/s]
573it [08:38,  1.56it/s]
574it [08:38,  1.89it/s]
575it [08:39,  1.81it/s]
576it [08:39,  1.90it/s]
577it [08:41,  1.21it/s]
578it [08:42,  1.13it/s]
579it [08:43,  1.19it/s]
580it [08:44,  1.02it/s]
581it [08:45,  1.07s/it]
582it [08:47,  1.14s/it]
583it [08:47,  1.14it/s]
584it [08:47,  1.44it/s]
585it [08:48,  1.13it/s]
586it [08:50,  1.05s/it]
587it [08:50,  1.23it/s]
588it [08:51,  1.04it/s]
589it [08:52,  1.06it/s]
590it [08:54,  1.05s/it]
591it [08:55,  1.13s/it]
592it [08:55,  1.15it/s]
593it [08:56,  1.14it/s]
594it [08:56,  1.44it/s]
595it [08:57,  1.46it/s]
596it [08:57,  1.79it/s]
597it [08:58,  1.81it/s]
598it [08:59,  1.51it/s]
599it [09:00,  1.16it/s]
600it [09:01,  1.01it/s]
601it [09:02,  1.29it/s]
602it [09:03,  1.08it/s]
603it [09:03,  1.37it/s]
604it [09:04,  1.21it/s]
605it [09:05,  1.44it/s]
606it [09:05,  1.62it/s]
607it [09:07,  1.04it/s]
608it [09:07,  1.33it/s]
609it [09:07,  1.65it/s]
610it [09:09,  1.24it/s]
611it [09:09,  1.43it/s]
612it [09:10,  1.30it/s]
613it [09:11,  1.14it/s]
614it [09:12,  1.33it/s]
615it [09:13,  1.07it/s]
616it [09:14,  1.01it/s]
617it [09:14,  1.27it/s]
618it [09:16,  1.08it/s]
619it [09:17,  1.04it/s]
620it [09:18,  1.05s/it]
621it [09:18,  1.23it/s]
622it [09:20,  1.04it/s]
623it [09:20,  1.22it/s]
624it [09:21,  1.02it/s]
625it [09:23,  1.12s/it]
626it [09:24,  1.18s/it]
627it [09:24,  1.11it/s]
628it [09:25,  1.40it/s]
629it [09:25,  1.72it/s]
630it [09:26,  1.27it/s]
631it [09:28,  1.06it/s]
632it [09:28,  1.20it/s]
633it [09:29,  1.37it/s]
634it [09:29,  1.70it/s]
635it [09:30,  1.25it/s]
636it [09:30,  1.56it/s]
637it [09:32,  1.18it/s]
638it [09:33,  1.02it/s]
639it [09:33,  1.31it/s]
640it [09:34,  1.64it/s]
641it [09:35,  1.37it/s]
642it [09:35,  1.27it/s]
643it [09:37,  1.06it/s]
644it [09:38,  1.02s/it]
645it [09:39,  1.02s/it]
646it [09:40,  1.16it/s]
647it [09:41,  1.10it/s]
648it [09:42,  1.03s/it]
649it [09:42,  1.10it/s]
650it [09:43,  1.07it/s]
651it [09:44,  1.07it/s]
652it [09:45,  1.36it/s]
653it [09:46,  1.11it/s]
654it [09:48,  1.15s/it]
655it [09:48,  1.13it/s]
656it [09:49,  1.00s/it]
657it [09:51,  1.09s/it]
658it [09:51,  1.12it/s]
659it [09:51,  1.42it/s]
660it [09:51,  1.75it/s]
661it [09:53,  1.27it/s]
662it [09:54,  1.12it/s]
663it [09:55,  1.02s/it]
664it [09:55,  1.26it/s]
665it [09:57,  1.06it/s]
666it [09:58,  1.13it/s]
667it [09:58,  1.44it/s]
668it [09:58,  1.76it/s]
669it [09:59,  1.43it/s]
670it [09:59,  1.76it/s]
671it [10:01,  1.28it/s]
672it [10:02,  1.18it/s]
673it [10:02,  1.30it/s]
674it [10:02,  1.61it/s]
675it [10:03,  1.70it/s]
676it [10:04,  1.59it/s]
677it [10:04,  1.92it/s]
678it [10:04,  2.25it/s]
679it [10:05,  2.55it/s]
680it [10:05,  2.83it/s]
681it [10:05,  2.70it/s]
682it [10:06,  2.39it/s]
683it [10:07,  1.47it/s]
684it [10:08,  1.13it/s]
685it [10:10,  1.01s/it]
686it [10:11,  1.05s/it]
687it [10:11,  1.23it/s]
688it [10:11,  1.53it/s]
689it [10:12,  1.85it/s]
690it [10:13,  1.31it/s]
691it [10:15,  1.06s/it]
692it [10:15,  1.10it/s]
693it [10:16,  1.01s/it]
694it [10:17,  1.27it/s]
695it [10:17,  1.59it/s]
696it [10:17,  1.92it/s]
697it [10:18,  1.54it/s]
698it [10:18,  1.87it/s]
699it [10:19,  2.16it/s]
700it [10:20,  1.40it/s]
701it [10:20,  1.70it/s]
702it [10:22,  1.23it/s]
703it [10:22,  1.25it/s]
704it [10:23,  1.26it/s]
705it [10:23,  1.58it/s]
706it [10:25,  1.19it/s]
707it [10:26,  1.02it/s]
708it [10:27,  1.16it/s]
709it [10:27,  1.46it/s]
710it [10:27,  1.79it/s]
711it [10:28,  1.40it/s]
712it [10:30,  1.03s/it]
713it [10:31,  1.01s/it]
714it [10:32,  1.11s/it]
715it [10:34,  1.18s/it]
716it [10:35,  1.22s/it]
717it [10:36,  1.29s/it]
718it [10:37,  1.02it/s]
719it [10:38,  1.07s/it]
720it [10:38,  1.13it/s]
721it [10:39,  1.09it/s]
722it [10:40,  1.18it/s]
723it [10:41,  1.02it/s]
724it [10:43,  1.03s/it]
725it [10:44,  1.04s/it]
726it [10:45,  1.02it/s]
727it [10:46,  1.00s/it]
728it [10:47,  1.09s/it]
729it [10:48,  1.15s/it]
730it [10:49,  1.01s/it]
731it [10:49,  1.27it/s]
732it [10:49,  1.58it/s]
733it [10:51,  1.20it/s]
734it [10:51,  1.50it/s]
735it [10:51,  1.84it/s]
736it [10:51,  2.13it/s]
737it [10:52,  1.64it/s]
738it [10:53,  1.98it/s]
739it [10:54,  1.35it/s]
740it [10:55,  1.18it/s]
741it [10:56,  1.00it/s]
742it [10:58,  1.09s/it]
743it [10:58,  1.17it/s]
744it [10:58,  1.46it/s]
745it [11:00,  1.15it/s]
746it [11:00,  1.32it/s]
747it [11:01,  1.36it/s]
748it [11:01,  1.46it/s]
749it [11:03,  1.14it/s]
750it [11:03,  1.43it/s]
751it [11:03,  1.77it/s]
752it [11:05,  1.27it/s]
753it [11:05,  1.59it/s]
754it [11:05,  1.90it/s]
755it [11:05,  2.24it/s]
756it [11:06,  1.67it/s]
757it [11:08,  1.02s/it]
758it [11:10,  1.09s/it]
759it [11:11,  1.16s/it]
760it [11:12,  1.23s/it]
761it [11:14,  1.24s/it]
762it [11:15,  1.25s/it]
763it [11:15,  1.05it/s]
764it [11:16,  1.04it/s]
765it [11:17,  1.07s/it]
766it [11:18,  1.15it/s]
767it [11:19,  1.10it/s]
768it [11:20,  1.03s/it]
769it [11:21,  1.08s/it]
770it [11:22,  1.20it/s]
771it [11:23,  1.11it/s]
772it [11:24,  1.05it/s]
773it [11:24,  1.33it/s]
774it [11:24,  1.63it/s]
775it [11:26,  1.23it/s]
776it [11:27,  1.02it/s]
777it [11:27,  1.21it/s]
778it [11:28,  1.51it/s]
779it [11:28,  1.84it/s]
780it [11:29,  1.28it/s]
781it [11:30,  1.14it/s]
782it [11:31,  1.08it/s]
783it [11:32,  1.37it/s]
784it [11:32,  1.57it/s]
785it [11:33,  1.20it/s]
786it [11:35,  1.01it/s]
787it [11:36,  1.05s/it]
788it [11:36,  1.24it/s]
789it [11:36,  1.54it/s]
790it [11:38,  1.16it/s]
791it [11:38,  1.45it/s]
792it [11:38,  1.78it/s]
793it [11:40,  1.27it/s]
794it [11:41,  1.13it/s]
795it [11:41,  1.43it/s]
796it [11:41,  1.71it/s]
797it [11:42,  2.05it/s]
798it [11:43,  1.56it/s]
799it [11:44,  1.19it/s]
800it [11:45,  1.01s/it]
801it [11:46,  1.27it/s]
802it [11:46,  1.58it/s]
803it [11:47,  1.51it/s]
804it [11:48,  1.18it/s]
805it [11:48,  1.32it/s]
806it [11:50,  1.07s/it]
807it [11:50,  1.21it/s]
808it [11:51,  1.53it/s]
809it [11:51,  1.86it/s]
810it [11:52,  1.32it/s]
811it [11:53,  1.13it/s]
812it [11:55,  1.16s/it]
813it [11:56,  1.10s/it]
814it [11:58,  1.16s/it]
815it [11:58,  1.07it/s]
816it [11:58,  1.34it/s]
817it [11:58,  1.67it/s]
818it [12:00,  1.22it/s]
819it [12:01,  1.21it/s]
820it [12:02,  1.18it/s]
821it [12:03,  1.00it/s]
822it [12:04,  1.10s/it]
823it [12:06,  1.17s/it]
824it [12:07,  1.20s/it]
825it [12:08,  1.23s/it]
826it [12:09,  1.01it/s]
827it [12:09,  1.30it/s]
828it [12:10,  1.07it/s]
829it [12:12,  1.18s/it]
830it [12:12,  1.10it/s]
831it [12:13,  1.11it/s]
832it [12:14,  1.15it/s]
833it [12:15,  1.01s/it]
834it [12:15,  1.27it/s]
835it [12:16,  1.30it/s]
836it [12:18,  1.07it/s]
837it [12:18,  1.37it/s]
838it [12:19,  1.12it/s]
839it [12:20,  1.02s/it]
840it [12:21,  1.26it/s]
841it [12:21,  1.40it/s]
842it [12:21,  1.73it/s]
843it [12:22,  2.06it/s]
844it [12:23,  1.36it/s]
845it [12:24,  1.18it/s]
846it [12:24,  1.50it/s]
847it [12:25,  1.38it/s]
848it [12:25,  1.70it/s]
849it [12:26,  2.05it/s]
850it [12:26,  2.01it/s]
851it [12:27,  2.09it/s]
852it [12:27,  2.41it/s]
853it [12:27,  2.70it/s]
854it [12:27,  2.94it/s]
855it [12:29,  1.55it/s]
856it [12:30,  1.24it/s]
857it [12:31,  1.05it/s]
858it [12:32,  1.11it/s]
859it [12:32,  1.41it/s]
860it [12:34,  1.08it/s]
861it [12:34,  1.38it/s]
862it [12:34,  1.71it/s]
863it [12:36,  1.25it/s]
864it [12:37,  1.01s/it]
865it [12:38,  1.12s/it]
866it [12:39,  1.12it/s]
867it [12:39,  1.27it/s]
868it [12:41,  1.07it/s]
869it [12:42,  1.05s/it]
870it [12:43,  1.17s/it]
871it [12:44,  1.10it/s]
872it [12:45,  1.06it/s]
873it [12:46,  1.17s/it]
874it [12:47,  1.04s/it]
875it [12:47,  1.24it/s]
876it [12:48,  1.42it/s]
877it [12:49,  1.32it/s]
878it [12:49,  1.63it/s]
879it [12:50,  1.18it/s]
880it [12:52,  1.07it/s]
881it [12:52,  1.35it/s]
882it [12:53,  1.24it/s]
883it [12:54,  1.16it/s]
884it [12:54,  1.46it/s]
